V1,V2,V3,V4,V5,V6,V7,V8,V9
0.2578805829,0.1371266721,0.8577210545,0.6739286711,0.127973387,0.050498585,0.6443372902,0.7799651348,0.2152283485
0.6651890629,0.8572147982,0.9462195088,0.2838576017,0.8845712685,0.7743849733,0.7854418848,0.1818459847,0.1312342209
0.4994117508,0.853586205,0.9889430255,0.4919292275,0.1796276248,0.6456221738,0.4086527475,0.3475983574,0.5296900496
0.9240339869,0.6982860919,0.1034672584,0.41624045,0.770096889,0.0096261683,0.7904488754,0.8906005479,0.6878872912
0.5286252636,0.6544533414,0.3597227221,0.3924930061,0.4740172396,0.5409130722,0.6847135962,0.7550995059,0.7925914677
0.8346465384,0.0836964867,0.1425279046,0.9107321827,0.8343118997,0.188317532,0.6893889809,0.1081563435,0.5287701928
0.7003859954,0.1878900398,0.3941979371,0.4763517955,0.8458589572,0.0377950177,0.5937730628,0.3080086256,0.2719562824
0.2155907021,0.262913944,0.3870027796,0.2276076551,0.3854205247,0.5579936872,0.7724265151,0.4333219689,0.994552409
0.8988551986,0.0245593793,0.5411901171,0.1322951638,0.8070639353,0.9009529899,0.4970088264,0.6639526233,0.080546394
0.686812554,0.121863585,0.7509287742,0.7926636238,0.374976676,0.1560524607,0.2646691483,0.7732423542,0.8495851045
0.0580649166,0.3858376697,0.0667188012,0.8591543108,0.9051242068,0.1546189631,0.5011507911,0.3247619774,0.8602878929
0.7056657628,0.8232023739,0.3152019058,0.8458232302,0.4254344045,0.9875725152,0.3206584123,0.1919713768,0.6868827918
0.725174553,0.7353382695,0.229198358,0.7249113452,0.5832756879,0.2960422563,0.1785341869,0.7211400748,0.5090794482
0.9688467702,0.1941139908,0.7540911755,0.7655189608,0.7589388553,0.5724636654,0.671347385,0.882996859,0.9893197608
0.5881884231,0.0878066386,0.120637279,0.5194307461,0.9097805419,0.009846495,0.0818631374,0.4375133165,0.4140608425
0.3219581712,0.2844894605,0.0960457034,0.9853796607,0.3090311182,0.1493135558,0.2710195687,0.6385691182,0.3356951242
0.9202881679,0.7320267954,0.6113347022,0.6734952922,0.1559445446,0.4196756261,0.4845651265,0.1594651614,0.3480409458
0.8949344158,0.9835396847,0.7228129427,0.6043433268,0.5691901322,0.2847353034,0.2215362061,0.624067666,0.1196466282
0.2841265183,0.9188221218,0.0065284448,0.8454485724,0.6867852837,0.4019938824,0.050612923,0.1299375347,0.1925261081
0.0293588834,0.7732012717,0.026913505,0.2489661931,0.7051554536,0.1025056557,0.3687742844,0.3251385291,0.6172573655
0.4453870556,0.6297784529,0.0493058776,0.088314424,0.147735612,0.4997744246,0.7710039136,0.9551644588,0.2809714302
0.6747898152,0.3868130955,0.2031398392,0.0106554322,0.2103734727,0.1180807033,0.3203369877,0.0560208701,0.5837682832
0.313878973,0.042187894,0.9908384914,0.6780971088,0.8883138264,0.3012004995,0.5222083379,0.2332143541,0.6390971516
0.7407361304,0.5657509093,0.8183819889,0.448567905,0.7537967407,0.6847365708,0.7944857322,0.0685590368,0.3028145048
0.8687816334,0.3710269115,0.8038761225,0.5262753705,0.6639567951,0.0569936649,0.7555131561,0.0717142937,0.2314148149
0.8933119173,0.0304055135,0.5972515461,0.4239640813,0.5094919554,0.8814052737,0.8366589081,0.0054912684,0.2946226406
0.6542054603,0.2345864619,0.3230843607,0.0203008403,0.3003992795,0.4978868074,0.620851747,0.6489789556,0.5370001358
0.2620687874,0.3795362487,0.4366842886,0.283190785,0.2845953375,0.85565814,0.5912014148,0.0245099298,0.7737828849
0.1450579478,0.0157320292,0.0484703986,0.5195242229,0.7196197829,0.5169947094,0.3915281554,0.0571441459,0.4178430787
0.5266994906,0.2688819848,0.4484154538,0.2420459802,0.5076593573,0.918254789,0.795143384,0.2217620686,0.1295367253
0.6631604377,0.0991493871,0.8133674259,0.3768210991,0.6663647434,0.6489908122,0.4898004623,0.7052528502,0.1709957253
0.5929903525,0.4175633104,0.7641173657,0.0622841481,0.5977592394,0.539328686,0.7891136687,0.866572649,0.2458368761
0.9204895301,0.2848760386,0.9973463179,0.2003368286,0.1448371653,0.4110531455,0.3737451902,0.3551251029,0.4179491189
0.1764168323,0.0350618588,0.6727111936,0.8136419619,0.2853351375,0.952944485,0.4283243655,0.5831708673,0.9437407225
0.0200775168,0.0240529692,0.6752430703,0.4970100657,0.1153676254,0.0189801503,0.3249675368,0.7776930775,0.5353040197
0.3102247412,0.4534231061,0.9559043939,0.9817990058,0.4755372785,0.6587430073,0.0072910949,0.5408173164,0.747982257
0.5536663036,0.0467902471,0.8294609485,0.6102553359,0.5521460169,0.387646846,0.4561928106,0.4873240294,0.8785510578
0.4693013274,0.2928341676,0.3019402188,0.4074435525,0.8027045371,0.6638399854,0.1954885852,0.9729205561,0.6615266344
0.2828834977,0.4426346452,0.0544206284,0.5091833479,0.1754378648,0.5775542075,0.0237980385,0.2018501142,0.7829585739
0.0571854876,0.1293989404,0.3582098058,0.1281021279,0.4601296044,0.7285052624,0.7647460965,0.4204306416,0.2273377902
0.5304707035,0.2249813704,0.8011009633,0.1017365644,0.6273102548,0.8319532017,0.6344898408,0.7860706297,0.4054750754
0.4508437889,0.799224054,0.0464531237,0.3315055131,0.9205923106,0.0842347171,0.9060617557,0.3946649055,0.3992129916
0.3728417694,0.3641662502,0.7979472722,0.3641394272,0.0936396029,0.6300182494,0.6720147023,0.8410163585,0.943716292
0.0558780907,0.3161829857,0.4963643593,0.8154270039,0.4828010171,0.849165536,0.3856337389,0.9755660994,0.8527336463
0.1087005003,0.3157458906,0.9548800515,0.0933336772,0.3671555063,0.4872967582,0.2693130153,0.5814489252,0.3319759534
0.6735694257,0.8975492807,0.4153618184,0.2001313283,0.0168058488,0.289845231,0.4145621392,0.6745712794,0.7209221476
0.2591595689,0.3714843611,0.6232149128,0.1076162609,0.6637363159,0.7507283546,0.5849915759,0.2998936141,0.2856193946
0.1984723562,0.6165575061,0.1177277276,0.8447571921,0.9088243411,0.091474145,0.3600238503,0.6372650401,0.1452160848
0.2019696995,0.3334481732,0.5417671802,0.4429163605,0.6574598649,0.2544932275,0.1872085636,0.5509703963,0.9754610099
0.5735244094,0.6029095545,0.8435160012,0.4761096397,0.1736163234,0.511688221,0.828012421,0.2418722096,0.3528022477
0.1716315746,0.2660261942,0.4570716764,0.1943006581,0.9921822532,0.4888605715,0.5304411722,0.9690294974,0.7728347783
0.2185286311,0.3316547442,0.4512785648,0.3931148488,0.1395879586,0.2463512116,0.810293867,0.4616985188,0.4904375665
0.9421475695,0.2936869201,0.7435792335,0.3397679273,0.0082873751,0.6318442828,0.2154498857,0.7401360597,0.813105576
0.3179150911,0.5367570764,0.3376816537,0.7815470786,0.5883342882,0.9140893777,0.6036740488,0.7242824167,0.3526120256
0.1081447774,0.6884932925,0.9576164884,0.7573475805,0.5015631991,0.9239320052,0.3975152259,0.1217039737,0.6478263668
0.0615574161,0.1041541453,0.1843963293,0.7495255917,0.8197835055,0.4267855058,0.1789723679,0.8872095936,0.5012366064
0.9779909884,0.7834869453,0.4848046184,0.4786254202,0.6134829291,0.6654853728,0.3111028827,0.4475106662,0.5218713335
0.8699130476,0.8727825126,0.8116195931,0.3408785455,0.4521058057,0.9764088318,0.3895225083,0.7872308907,0.1692911133
0.2409855586,0.14923703,0.7381713747,0.9019205414,0.4598214356,0.3661006305,0.9691229942,0.4838681945,0.4204339772
0.4904563481,0.046915994,0.4743776959,0.3185759564,0.6888770962,0.136336206,0.8104958266,0.7249719782,0.3259181252
0.9730302154,0.756401805,0.5339601028,0.0622916613,0.6441897256,0.7218625152,0.100923358,0.5954414341,0.7915686008
0.4401993686,0.6071137292,0.6349657974,0.5888572992,0.0446025298,0.5062836187,0.8314775648,0.939594137,0.9671077484
0.7952303977,0.484013495,0.6567385297,0.1061544653,0.4964655745,0.0335188108,0.3639542074,0.7966819063,0.1019293575
0.2655529464,0.1755893605,0.8182689878,0.2248002205,0.3339643022,0.8697938174,0.7926806526,0.4315831827,0.0184718394
0.1142010582,0.77934904,0.3582468538,0.6584118707,0.2009272766,0.4860516097,0.2631267973,0.9040071606,0.5736564184
0.6137124908,0.2074203307,0.53760145,0.0976479491,0.2643680137,0.8263385524,0.4424305379,0.5600869621,0.868934636
0.1219883633,0.9377668668,0.5177459961,0.3967335124,0.6828985407,0.413417059,0.6362772384,0.9276025936,0.9257202495
0.4919891825,0.7327844254,0.9445066322,0.4588664772,0.4796039204,0.7570694047,0.6484778498,0.9937921762,0.8350447768
0.3136180346,0.1428607441,0.579527715,0.1643482323,0.5877670259,0.3671404955,0.3233291395,0.6647389701,0.8659573719
0.3219680733,0.4319069977,0.5191615918,0.9497733451,0.3963288304,0.1848632786,0.1457953893,0.9843340432,0.2347462745
0.8588275888,0.1392824883,0.8177265672,0.9353498667,0.888037913,0.965085651,0.0598295459,0.8477383347,0.1185118726
0.663952363,0.5078456257,0.3539480323,0.8133934988,0.6644463674,0.4567234337,0.0897451374,0.8593119895,0.7126495556
0.8463106542,0.953423368,0.0334910396,0.3625906839,0.4190383467,0.0618278775,0.2629479712,0.1970265692,0.488328919
0.2239372786,0.5538241409,0.2192646891,0.2342476249,0.7150789429,0.2082928168,0.6821357775,0.6223943827,0.1810465429
0.7851487636,0.9864386392,0.0543188015,0.3255049882,0.7554015033,0.4253112159,0.7515388834,0.872662717,0.4836809689
0.8972740639,0.62322523,0.6810878222,0.0918478291,0.1886625302,0.0954788912,0.5592467252,0.9974107933,0.5872469652
0.4929333634,0.2268853812,0.9616967354,0.5661367178,0.8642267094,0.368597372,0.7774900899,0.5936797801,0.9146641523
0.4767688585,0.4087267672,0.9408796541,0.9229723087,0.3700697916,0.032534414,0.8830492562,0.9742071645,0.8109534222
0.9141721877,0.2359850295,0.7253366038,0.4413710309,0.7685889602,0.3282186077,0.8824382301,0.5643766797,0.2942984283
0.918906858,0.6486661504,0.6114548831,0.873352079,0.2361710293,0.9379478069,0.5412219989,0.8164342851,0.0202648905
0.9130943466,0.0942192536,0.0095448489,0.0511988241,0.188663847,0.5341474733,0.6673666539,0.9523317302,0.3118356641
0.218119808,0.943114399,0.1761586119,0.7551896258,0.3485336653,0.7273397322,0.7504686022,0.3160128032,0.8608113104
0.8654009583,0.9064496341,0.8167068958,0.5665847051,0.3612179023,0.3387836034,0.5196580715,0.6227247915,0.2206974237
0.2299023205,0.2995616756,0.5505587938,0.8929144843,0.7792062196,0.2580583896,0.366009502,0.1946602601,0.3217981714
0.6789441558,0.5185829774,0.9493107204,0.9293756299,0.1304575077,0.9382396955,0.5071862403,0.2649716469,0.0183947794
0.2625652933,0.4230163039,0.7938215577,0.2283084993,0.9114615908,0.8622439895,0.2548480805,0.9236209067,0.1494901346
0.693741367,0.0379171802,0.5530776253,0.8114863348,0.4093220786,0.2276582594,0.0039087981,0.8653348361,0.0341364141
0.8403684492,0.8983389707,0.3809154562,0.5185842521,0.449074317,0.9413393952,0.2758197675,0.417338514,0.972872722
0.773464469,0.4533788823,0.0234967698,0.4666733667,0.8993950782,0.9211207982,0.9572919728,0.2897669065,0.1069062748
0.5603616962,0.2720623617,0.9835058514,0.5312485972,0.5639645655,0.4320124155,0.6226618607,0.4150959647,0.6680968311
0.3883813403,0.0381428215,0.2182955469,0.7285384191,0.9719061307,0.4988904968,0.4532034735,0.6357081197,0.0680169461
0.0205965501,0.0606235869,0.5730059445,0.1505251508,0.9558696037,0.6567646333,0.264307007,0.400918748,0.9023993742
0.4249413528,0.7018446382,0.0054414077,0.5883253003,0.3904602267,0.7654288288,0.5661804702,0.6191600445,0.403449537
0.445050556,0.6782006794,0.3089381747,0.3720999246,0.6232619297,0.0808474605,0.5156587283,0.8003367998,0.8028176455
0.5997800706,0.5451270971,0.6378293165,0.0809396673,0.3227752934,0.614054621,0.101067398,0.5601432035,0.4087458008
0.6256314709,0.9822945797,0.4978669717,0.0674786083,0.2889777231,0.5879522215,0.8856416501,0.5601424195,0.1864772602
0.5139191838,0.2205433529,0.0458141381,0.11939701,0.2067463598,0.9709477026,0.2395607166,0.0736120264,0.0078215457
0.40928749,0.2504871339,0.3673878843,0.1302631665,0.313858998,0.7884738604,0.0297958266,0.3018125962,0.4380236375
0.8613369688,0.8491727966,0.0538964756,0.8870384383,0.6958030502,0.2998625359,0.5427379378,0.1448969089,0.5249988064
0.1298008887,0.1267809682,0.970105994,0.2538854673,0.0875084375,0.4736638498,0.4027915909,0.8648966849,0.2023604698
0.9552993311,0.3836010019,0.7325803044,0.2402054861,0.5580017788,0.5143047585,0.2937855432,0.872738739,0.7307759244
0.2750397313,0.6630161281,0.6209084557,0.9981493496,0.0431794883,0.8093454,0.2781196942,0.3445886215,0.47059013
0.7031902964,0.2782938625,0.4457989184,0.8711636879,0.1463869242,0.8495629309,0.4461603547,0.4696557107,0.4873982058
0.9913069585,0.3852190974,0.3095339835,0.7468122037,0.4100961785,0.5243006959,0.9105373218,0.4786540929,0.5032201509
0.9912474605,0.1431631118,0.0294141201,0.7062661317,0.11307258,0.5958002263,0.4079440483,0.8156538077,0.04347742
0.5649529756,0.820432567,0.79650041,0.0777795108,0.4750756726,0.6561341465,0.952099378,0.5938482187,0.9786902468
0.6903089995,0.5205823595,0.8935477992,0.0410407395,0.2185423856,0.6169707985,0.7785481492,0.3064349133,0.6116789589
0.1110707205,0.6500317657,0.1761725596,0.2795427791,0.0633506093,0.0269986822,0.8147743409,0.0428904791,0.7369613461
0.8155405773,0.3217975965,0.5149237993,0.0707639665,0.5935719823,0.1857157114,0.8603404579,0.345703491,0.0471765052
0.2320180794,0.8333045337,0.2356630445,0.7497697584,0.3587143065,0.9689663774,0.0065036833,0.4921415702,0.023157249
0.1882232388,0.8949555976,0.6562133043,0.5415749543,0.2246155136,0.3367625645,0.6699796629,0.0438178645,0.4147567819
0.103504542,0.1448660761,0.818804658,0.4631749173,0.915408158,0.6401503645,0.2414851978,0.0559468868,0.8275222343
0.197081934,0.6509944182,0.6291123976,0.8149375694,0.3428536851,0.919777615,0.9494781361,0.5866789876,0.4022084477
0.2625268367,0.1630273296,0.46402687,0.6932068183,0.150700677,0.3422365196,0.3527929664,0.6986409791,0.7410236408
0.1762999953,0.3457797079,0.9724017247,0.832802909,0.3554084462,0.8948918176,0.1118280136,0.572736199,0.7142168551
0.1878284216,0.580613072,0.8166906843,0.6839159608,0.5264783395,0.9934282878,0.3966608399,0.3557851533,0.3571380221
0.388571281,0.4615016475,0.3459097843,0.6677977466,0.6860600712,0.7270856004,0.0639509927,0.1097082049,0.6155973647
0.0886955899,0.1103317162,0.1011850601,0.287431892,0.1364268705,0.8925658993,0.3058968326,0.6169643581,0.743348364
0.5341070006,0.4620474926,0.4690017318,0.1158533858,0.2326983691,0.5423099892,0.0170740311,0.632252224,0.50620265
0.1121887474,0.0502001934,0.4976163213,0.8549913135,0.8965386422,0.8135715271,0.9228613954,0.4195310564,0.9016739023
0.4066689059,0.107219504,0.5872230912,0.6043755563,0.2422849678,0.828324792,0.6990114693,0.9900793156,0.3339539061
0.0753064665,0.42822368,0.6555149979,0.8458478332,0.4717172238,0.2559983185,0.1899547274,0.6020345793,0.6205191836
0.8810784142,0.7573298682,0.9353722942,0.4524896522,0.8025132215,0.5271232959,0.6696375953,0.8859299566,0.8978902393
0.9786728078,0.0846371993,0.9295308189,0.0419079293,0.3039285666,0.3367745471,0.8061396205,0.7760843092,0.2099591517
0.13324231,0.2487248511,0.5295366938,0.130911659,0.6816318389,0.446428387,0.6250221459,0.9854415264,0.6109280279
0.5567888338,0.0096587262,0.5888740653,0.5139395369,0.6777509912,0.2096492827,0.3016715809,0.145529741,0.6647898389
0.0485756048,0.8188022408,0.0586725743,0.2878142528,0.1807506599,0.5338663768,0.9620803273,0.7933408688,0.7356569793
0.5511144085,0.2100406198,0.2831020732,0.4092670272,0.0486976183,0.991955115,0.0900883817,0.4733785265,0.7892753885
0.7172297915,0.4666110468,0.1780993768,0.5130558095,0.0220746459,0.2815133673,0.3450391404,0.8282356947,0.6299362732
0.0500540603,0.0605531731,0.746680428,0.0499693167,0.2063968424,0.3181903956,0.9906958602,0.3960397129,0.0871001151
0.1176453396,0.7498432812,0.9689318826,0.0890422163,0.967495129,0.0770288515,0.277649882,0.8673901709,0.978009175
0.0122723875,0.8674521574,0.8044664464,0.6735136532,0.8928286654,0.199949088,0.3027724193,0.2558014225,0.3833563342
0.7403756934,0.1939728425,0.863656156,0.2840595476,0.7142032753,0.0215407545,0.5680760383,0.0657021129,0.3881330551
0.141370988,0.9004474944,0.1657729817,0.5558611089,0.379865851,0.2986345738,0.6319694486,0.0433332468,0.500339837
0.4519975551,0.0883524599,0.351512607,0.2640592526,0.1190087879,0.2785731561,0.529387689,0.6848010682,0.5573934286
0.5892085985,0.7179000662,0.2158265384,0.2013872212,0.1167911424,0.5150794266,0.9467069171,0.5791535093,0.344988314
0.6158650573,0.5667021233,0.3996937026,0.7637272768,0.2448582805,0.4005086233,0.038161831,0.7591325699,0.604634406
0.9098675638,0.077455081,0.091095106,0.2628842387,0.2804793636,0.0677578207,0.0300879378,0.5072216482,0.405972817
0.5519762044,0.0536203466,0.3770614637,0.2355794893,0.7588617327,0.4001271818,0.3542729015,0.2332017501,0.3024921468
0.2354581552,0.1963085588,0.0245238799,0.6442290382,0.8694081912,0.4728765113,0.0702090089,0.5395449558,0.1307449564
0.0324063413,0.0056911216,0.2014953939,0.9896739682,0.5901982305,0.9992844085,0.4549574952,0.446718978,0.4563461125
0.2057966471,0.3678664127,0.2605091087,0.2562595548,0.3378798766,0.6346970275,0.5096523992,0.2449498603,0.3752473497
0.3321061542,0.0482591121,0.7264887583,0.3496991503,0.9808230537,0.2284852387,0.7777926957,0.134103518,0.1501563306
0.708654226,0.5234295076,0.9789584535,0.1520939551,0.7408629446,0.2904998679,0.8705460008,0.3449162438,0.006011737
0.0726517921,0.7200568318,0.3624824898,0.3276405546,0.5571757497,0.3261337751,0.9509483168,0.5628368051,0.514821816
0.4230302605,0.8460871803,0.953403007,0.9137610041,0.2398941498,0.4910386754,0.6591718716,0.1761780891,0.9601127268
0.3718001088,0.9079170823,0.6879048585,0.4820411608,0.2804002846,0.5140359511,0.8455891297,0.3212791432,0.7463853662
0.4124034287,0.647791167,0.9685649145,0.2294768018,0.8223279307,0.1988624516,0.7208950594,0.0606312833,0.5917861874
0.1077265753,0.8694875306,0.2341319062,0.5508648367,0.6779088147,0.1900773933,0.8673683617,0.9614391883,0.0435893764
0.4428420817,0.476936786,0.7332819421,0.8958372057,0.113396297,0.8234067396,0.4352875894,0.4443040104,0.1150477789
0.8080875017,0.7913974696,0.9560127456,0.3288799108,0.1597671285,0.4988415334,0.0646763674,0.8994283455,0.3156572159
0.9102822158,0.4516159194,0.1630500103,0.2923730086,0.1475105446,0.2813169362,0.1388595395,0.1141139285,0.128430652
0.3715662209,0.5173991849,0.5700683619,0.1976874229,0.4724655829,0.2417600239,0.5014222451,0.8289039072,0.892231903
0.3610158605,0.7447538914,0.7034260638,0.2532356021,0.5611938154,0.117637682,0.1593488352,0.0146300576,0.5463325309
0.0223111345,0.6706121229,0.0362348557,0.8974972265,0.4810244055,0.4612744814,0.5409273945,0.5424985117,0.7455104424
0.0705852159,0.3766530682,0.8780102895,0.9993796691,0.7630087961,0.6834544479,0.0953331105,0.6491773161,0.7378126152
0.421252491,0.993688999,0.6095745352,0.8038411723,0.0205530941,0.2215536414,0.9937634566,0.2943151353,0.1338266232
0.7822229404,0.1880843008,0.8073339835,0.366015773,0.9784690728,0.1968380285,0.3822747357,0.8824748443,0.120318403
0.4207183626,0.8755455811,0.1467599785,0.2777667381,0.0703916829,0.6186608158,0.3403651775,0.5029245655,0.3979651239
0.6613560081,0.3947898033,0.2332432754,0.381877749,0.29622805,0.0018332051,0.112428129,0.5918498703,0.4108804443
0.2224612674,0.255279765,0.6720739917,0.7067014156,0.930234819,0.3397278653,0.7524302474,0.6609290554,0.5937652355
0.0178342627,0.1742464111,0.1645527252,0.2139482051,0.8559746624,0.8475905077,0.4905860657,0.3393509577,0.7628419024
0.9832753453,0.2393574158,0.0723097173,0.5165587317,0.8534313685,0.5412983196,0.5489980532,0.8744309554,0.0665985548
0.0283169148,0.6949399041,0.0331377294,0.6021293867,0.1954900371,0.5847472961,0.1879958368,0.6585349219,0.4111047839
